,High,Low,Open,Close,Day,Month,Year
511,3592359.75,3420091.75,3420091.75,3536634.0,14,2,2021
512,3548124.5,3363142.0,3535127.25,3482678.5,15,2,2021
513,3660943.5,3427775.25,3482635.0,3588405.0,16,2,2021
514,3821847.5,3579116.0,3588945.0,3796127.0,17,2,2021
515,3819792.25,3702869.5,3795542.0,3752245.0,18,2,2021
516,4071219.25,3697975.0,3751968.0,4054759.5,19,2,2021
517,4172082.0,3963230.75,4054701.75,4071170.25,20,2,2021
518,4232134.0,4040189.0,4068924.0,4175234.25,21,2,2021
519,4174758.75,3551176.75,4174711.5,3927762.0,22,2,2021
520,3927589.0,3283611.25,3927589.0,3534027.0,23,2,2021
521,3712092.75,3417438.25,3534798.75,3598459.75,24,2,2021
522,3773175.5,3444981.25,3598731.25,3444981.25,25,2,2021
523,3578067.25,3252707.5,3451317.0,3410439.5,26,2,2021
524,3551267.0,3331637.25,3410808.5,3399303.75,27,2,2021
525,3438161.25,3182427.5,3399713.25,3326373.5,28,2,2021
526,3649731.0,3324702.5,3327975.25,3638530.75,1,3,2021
527,3674925.5,3460037.0,3637128.0,3545103.5,2,3,2021
528,3825755.5,3537433.5,3547802.0,3689294.5,3,3,2021
529,3775394.25,3487875.0,3688131.0,3551448.0,4,3,2021
530,3613869.75,3403796.0,3548951.5,3580544.25,5,3,2021
531,3596637.75,3458348.25,3578489.75,3579452.0,6,3,2021
532,3760474.75,3579913.0,3579913.0,3747472.0,7,3,2021
533,3837072.25,3619412.5,3745088.0,3831271.25,8,3,2021
534,3989882.75,3812786.5,3833210.5,3989882.75,9,3,2021
535,4164058.0,3889622.0,3989875.0,4072166.0,10,3,2021
536,4219685.5,3960319.25,4068867.25,4198921.0,11,3,2021
537,4212831.0,4026679.75,4200090.0,4167426.5,12,3,2021
538,4483754.0,4086442.25,4168246.5,4451714.0,13,3,2021
539,4477506.5,4310706.5,4450118.5,4310706.5,14,3,2021
540,4402540.0,4017405.25,4308170.5,4054141.25,15,3,2021
541,4121218.25,3886201.75,4049325.25,4119249.75,16,3,2021
542,15426.58008,14810.05566,14921.46973,15047.98633,17,9,2019
543,15911.50098,14613.15234,15037.60742,15797.92676,18,9,2019
544,15779.14648,15320.65723,15782.84668,15526.47266,19,9,2019
545,15733.55664,15309.30273,15515.60059,15346.04688,20,9,2019
546,15385.48242,14784.45508,15343.93555,15062.1709,21,9,2019
547,14998.41113,14293.71484,15074.11914,14296.12695,22,9,2019
548,14442.04688,11548.48145,14290.51758,11930.5,23,9,2019
549,12402.9668,11706.83984,11932.12012,12131.29102,24,9,2019
550,12185.29297,11151.7832,12121.65234,11832.88184,25,9,2019
551,12408.48242,11532.21973,11827.5293,12344.9043,26,9,2019
552,12394.00391,12041.12109,12342.77344,12308.98145,27,9,2019
553,12353.69141,11774.64355,12311.79102,12021.8291,28,9,2019
554,12707.19922,11800.41895,12018.85938,12707.19922,29,9,2019
555,13158.58789,12502.03809,12731.00098,12610.67676,30,9,2019
556,12866.06641,12475.3125,12602.40234,12857.84082,1,10,2019
557,12841.76465,12259.38477,12857.35645,12444.01953,2,10,2019
558,12645.95117,12292.67676,12446.79492,12534.96289,3,10,2019
559,12586.49609,12257.6084,12532.22363,12490.05273,4,10,2019
560,12561.98145,12132.43945,12490.96387,12257.04785,5,10,2019
561,12963.80371,12193.99805,12248.63379,12880.62695,6,10,2019
562,13130.11719,12757.87988,12875.43945,12963.57617,7,10,2019
563,13818.52441,12849.02148,12964.625,13746.89063,8,10,2019
564,13764.73828,13367.87207,13739.62402,13605.91602,9,10,2019
565,13877.40039,12907.07324,13615.9541,12971.57617,10,10,2019
566,13236.96191,12787.92285,12969.04297,12847.73242,11,10,2019
567,13126.32422,12788.81445,12850.19629,12913.49805,12,10,2019
568,13344.82031,12942.8916,12910.1875,13320.40332,13,10,2019
569,13424.83008,12831.58887,13321.55371,12970.5332,14,10,2019
570,12964.65234,12421.96582,12966.07715,12561.08008,15,10,2019
571,12725.125,12416.86719,12553.47168,12663.15723,16,10,2019
572,12666.89063,12156.83496,12660.32617,12342.82813,17,10,2019
573,12484.07617,12242.88281,12344.82617,12292.47363,18,10,2019
574,12554.09375,12162.80762,12296.86133,12469.96094,19,10,2019
575,12605.35449,12289.48047,12469.27734,12405.30859,20,10,2019
576,12443.75,12204.0293,12404.17969,12206.48145,21,10,2019
577,12194.44629,11136.60059,12203.78613,11485.9375,22,10,2019
578,11656.05273,11424.58887,11493.81152,11515.52246,23,10,2019
579,12963.72852,11473.67285,11517.02637,12859.10449,24,10,2019
580,13880.56738,12477.31836,12869.29492,12739.54492,25,10,2019
581,13328.92285,12587.01758,12746.42773,13051.71777,26,10,2019
582,13291.8125,12751.77344,13062.71875,12922.49902,28,10,2019
583,13600.89746,12928.64746,12923.03516,13494.25977,29,10,2019
584,13538.81934,12861.17188,13493.82031,13084.02734,30,10,2019
585,13397.56543,12781.25195,13091.49805,13057.97266,31,10,2019
586,13084.64746,12804.28711,13046.38672,13007.59277,1,11,2019
587,13096.58691,12891.27734,13011.00391,12970.8291,2,11,2019
588,13048.29785,12681.1543,12975.70313,12864.99707,3,11,2019
589,13309.95801,12870.97168,12857.52246,13191.89941,4,11,2019
590,13535.79492,13045.63574,13188.65137,13397.5293,5,11,2019
591,13743.78906,13397.29102,13384.03516,13605.07813,6,11,2019
592,13631.15527,13255.02637,13598.7207,13355.16992,7,11,2019
593,13477.11719,13029.25488,13351.45508,13148.46191,8,11,2019
594,13264.59766,13126.38965,13155.61816,13206.79492,9,11,2019
595,13626.13574,13181.22266,13200.70215,13523.12305,10,11,2019
596,13622.23535,13246.34961,13524.9541,13275.21582,11,11,2019
597,13492.78711,13223.07422,13280.59766,13413.4873,12,11,2019
598,13660.57617,13415.69922,13420.59668,13583.14844,13,11,2019
599,13575.23926,13313.11719,13584.1416,13385.6123,14,11,2019
600,13342.15039,12849.85449,13389.82422,12931.63477,15,11,2019
601,13194.81543,12896.06152,12930.05273,13137.0,16,11,2019
602,13482.89746,13063.45117,13137.17676,13262.79785,17,11,2019
603,13448.49219,12890.79883,13257.22559,12990.37793,18,11,2019
604,13116.64453,12589.83984,12986.2666,12752.13184,19,11,2019
605,12847.80566,12582.03223,12749.23828,12611.31055,20,11,2019
606,12643.09863,11434.52832,12609.53516,11585.03125,21,11,2019
607,11704.21094,10219.25293,11588.12793,10788.14258,22,11,2019
608,11063.35156,10596.67676,10784.125,11014.26172,23,11,2019
609,11053.78613,10254.63379,11015.17676,10254.63379,24,11,2019
610,10768.31836,9592.208984,10244.74805,10500.81445,25,11,2019
611,10716.09961,10374.06152,10495.63574,10641.82617,26,11,2019
612,11033.87109,10224.49219,10601.23047,10900.18164,27,11,2019
613,11206.86133,10811.68848,10904.36328,10856.51563,28,11,2019
614,11254.50098,10867.8916,10860.16699,11143.69336,29,11,2019
615,11243.22656,10851.02344,11142.4209,10945.33301,30,11,2019
616,10941.53516,10552.35449,10941.90527,10847.81348,1,12,2019
617,10896.89648,10573.81152,10847.07813,10677.85059,2,12,2019
618,10785.6748,10476.49609,10677.78613,10616.76074,3,12,2019
619,10772.1875,10366.12891,10614.03223,10491.01074,4,12,2019
620,10934.5293,10385.05078,10486.63281,10655.63086,5,12,2019
621,10671.05957,10523.90234,10666.16113,10637.11621,6,12,2019
622,10680.27051,10578.67676,10637.3418,10606.72363,7,12,2019
623,10864.53613,10573.69043,10604.97754,10784.10352,8,12,2019
624,10781.33105,10476.68652,10781.22754,10519.53906,9,12,2019
625,10523.14648,10264.14844,10516.32324,10360.41602,10,12,2019
626,10408.52344,10118.92871,10364.21289,10158.72852,11,12,2019
627,10285.67871,9981.192383,10159.27051,10275.25977,12,12,2019
628,10310.56641,10161.37012,10278.90625,10246.07129,13,12,2019
629,10287.37793,10068.62793,10246.68457,10099.35449,14,12,2019
630,10173.61035,9855.633789,10099.05469,10116.3291,15,12,2019
631,10155.17871,9391.673828,10118.06348,9473.735352,16,12,2019
632,9519.507813,8623.298828,9476.085938,8709.166016,17,12,2019
633,9470.972656,8504.373047,8712.927734,9449.533203,18,12,2019
634,9558.62793,8973.175781,9446.735352,9211.763672,19,12,2019
635,9225.608398,9028.594727,9216.268555,9176.53125,20,12,2019
636,9182.333984,9073.15625,9178.658203,9110.046875,21,12,2019
637,9467.686523,9095.723633,9107.712891,9411.694336,22,12,2019
638,9595.689453,9074.708008,9407.035156,9159.985352,23,12,2019
639,9382.966797,9072.022461,9161.06543,9197.092773,24,12,2019
640,9197.420898,8899.339844,9197.420898,9011.157227,25,12,2019
641,9333.157227,8941.580078,9013.415039,9009.65625,26,12,2019
642,9149.689453,8915.638672,9010.196289,9086.62207,27,12,2019
643,9304.015625,9064.12793,9086.507813,9165.770508,28,12,2019
644,9772.646484,9143.081055,9161.782227,9625.982422,29,12,2019
645,9753.808594,9382.092773,9628.734375,9459.685547,30,12,2019
646,9535.273438,9183.436523,9458.171875,9241.383789,31,12,2019
647,9461.595703,9202.53418,9242.794922,9316.764648,1,1,2020
648,9334.075195,9058.295898,9318.048828,9090.780273,2,1,2020
649,9655.730469,9077.050781,9090.856445,9628.295898,3,1,2020
650,9763.279297,9547.123047,9628.067383,9692.712891,4,1,2020
651,10004.58496,9691.367188,9692.908203,9779.71875,5,1,2020
652,10362.30078,9770.081055,9781.783203,10360.5752,6,1,2020
653,10435.27051,10110.49316,10361.1377,10330.35938,7,1,2020
654,10490.40527,9878.833984,10326.31641,10092.45605,8,1,2020
655,10066.70801,9699.507813,10085.14258,9894.78418,9,1,2020
656,10234.58203,9620.728516,9893.918945,10220.13281,10,1,2020
657,10394.35742,10091.14648,10180.75586,10142.17773,11,1,2020
658,10370.84766,10126.86426,10149.65918,10351.55078,12,1,2020
659,10382.38379,10107.66602,10376.11816,10200.98926,13,1,2020
660,11881.09375,10207.73438,10202.71875,11758.78418,14,1,2020
661,12053.18457,11394.31641,11743.14258,11756.49902,15,1,2020
662,11853.71191,11332.29395,11763.72266,11664.46289,16,1,2020
663,12295.47656,11564.18164,11671.44336,12132.83984,17,1,2020
664,12683.3457,11849.30859,12130.5498,12458.62598,18,1,2020
665,12593.21289,11629.02734,12465.86719,11862.98926,19,1,2020
666,12013.66699,11531.79297,11858.32129,11871.99023,20,1,2020
667,12094.20215,11803.04785,11867.72559,12079.04395,21,1,2020
668,12160.36035,11859.24902,12072.73633,11967.33008,22,1,2020
669,12005.87793,11434.02344,11967.44043,11621.85449,23,1,2020
670,11719.45313,11180.25391,11619.77246,11629.70703,24,1,2020
671,11642.26367,11314.54102,11630.85547,11503.65723,25,1,2020
672,11998.62695,11432.34961,11496.01758,11988.41211,26,1,2020
673,12355.3418,11925.08301,11983.54395,12213.01172,27,1,2020
674,12564.69238,12163.44824,12209.72363,12564.69238,28,1,2020
675,12753.29199,12482.83984,12563.09375,12482.83984,29,1,2020
676,13330.66309,12336.85254,12473.38184,13218.29785,30,1,2020
677,13256.33203,12605.0459,13221.62012,12881.27246,31,1,2020
678,13144.77344,12851.60059,12877.9541,13132.50391,1,2,2020
679,13805.05566,12882.25684,13122.39063,13485.96582,2,2,2020
680,13796.71191,13409.83594,13485.24121,13541.95508,3,2,2020
681,13589.93848,13184.05176,13541.7168,13457.61035,4,2,2020
682,14722.37695,13437.30371,13461.05957,14539.15137,5,2,2020
683,15301.46094,14396.36621,14531.99316,15140.41309,6,2,2020
684,15958.14648,15183.14746,15138.75977,15928.47754,7,2,2020
685,16204.67383,15403.56641,15913.09375,15958.54688,8,2,2020
686,16438.92188,15946.75,15946.79785,16346.97656,9,2,2020
687,16340.97754,15549.2168,16344.87109,15937.28027,10,2,2020
688,16862.33203,15584.2207,15927.45801,16812.72266,11,2,2020
689,19423.69922,16820.84375,16816.07422,18925.07617,12,2,2020
690,19511.85156,18455.60742,18899.875,19109.71289,13,2,2020
691,20389.20117,18794.58789,19104.29688,20329.19727,14,2,2020
692,20537.06836,18903.10547,20353.78711,18935.21484,15,2,2020
693,19518.72461,17344.41602,18947.76563,18589.73828,16,2,2020
694,19043.74609,17459.72461,18589.44141,19007.5332,17,2,2020
695,20272.59375,18710.74805,19017.90625,20183.0,18,2,2020
696,20294.79492,18605.4375,20189.56445,18605.4375,19,2,2020
697,18884.91602,18000.10742,18609.44141,18541.92188,20,2,2020
698,19170.28125,18370.75,18537.73047,19093.36328,21,2,2020
699,19149.91016,18612.61719,19089.83789,18858.37109,22,2,2020
700,19678.74805,18831.68555,18854.53906,19678.74805,23,2,2020
701,19805.78125,18722.2207,19675.22266,19108.63086,24,2,2020
702,19124.125,17738.79297,19113.45508,17813.12891,25,2,2020
703,17944.82031,15846.9541,17807.56641,16175.25098,26,2,2020
704,16995.08008,15242.40918,16175.73633,16256.8584,27,2,2020
705,16799.81836,15621.43945,16273.64941,16366.43945,28,2,2020
706,16763.12305,15867.56641,16371.7041,15867.56641,29,2,2020
707,16360.47559,15454.86426,15860.64941,15804.20313,1,3,2020
708,16938.78906,15682.49316,15785.51172,16698.78516,2,3,2020
709,16996.49023,16175.95215,16695.4668,16482.5293,3,3,2020
710,16695.98047,16319.64551,16488.82227,16500.94922,4,3,2020
711,17186.53516,16510.05469,16510.05469,16932.74023,5,3,2020
712,18022.33789,16889.2832,16925.37109,18020.14258,6,3,2020
713,18499.73242,17580.05469,18036.7832,17602.39063,7,3,2020
714,17597.03125,14845.36621,17597.03125,14851.73535,8,3,2020
715,15373.18555,14284.69238,14898.31641,15034.54883,9,3,2020
716,15183.5625,14635.97656,15099.87402,14902.45117,10,3,2020
717,14971.93945,13644.64355,14902.50879,14454.39258,11,3,2020
718,14475.11816,8278.147461,14444.77832,8362.738281,12,3,2020
719,10246.00391,7185.461914,8388.259766,9851.472656,13,3,2020
720,9946.330078,9053.652344,9879.625977,9119.589844,14,3,2020
721,9776.083008,9012.173828,9115.15625,9256.544922,15,3,2020
722,9240.415039,7794.255859,9240.415039,8218.680664,16,3,2020
723,8802.158203,8203.886719,8203.886719,8434.600586,17,3,2020
724,8594.475586,8296.087891,8428.300781,8611.161133,18,3,2020
725,10561.95117,8602.957031,8610.977539,10266.42188,19,3,2020
726,11331.38379,9273.891602,10270.58691,10037.92969,20,3,2020
727,10282.58789,9616.454102,10065.50195,10044.0957,21,3,2020
728,10296.1416,9284.174805,10046.54883,9315.28125,22,3,2020
729,10330.31738,9276.886719,9318.667969,10330.31738,23,3,2020
730,10809.28027,10138.87207,10351.9502,10540.45801,24,3,2020
731,10745.27344,10185.76758,10552.12012,10329.91406,25,3,2020
732,10372.74023,10334.29492,10329.51855,10339.21973,26,3,2020
733,10427.99609,10028.7373,10339.8457,10028.7373,27,3,2020
734,10035.83496,9506.420898,10035.83496,9807.745117,28,3,2020
735,9821.790039,9468.029297,9809.904297,9468.561523,29,3,2020
736,10098.26367,9455.925781,9468.121094,10022.33203,29,3,2020
737,10115.56836,9942.426758,10016.02637,10064.27051,30,3,2020
738,10387.70801,9936.092773,10065.68359,10387.70801,31,3,2020
739,11192.14648,10395.18457,10395.18457,10818.64453,1,4,2020
740,11201.11523,10673.55176,10824.83691,10858.61816,2,4,2020
741,11109.7334,10708.11035,10868.08398,11097.66504,3,4,2020
742,11167.1416,10859.44043,11100.84668,10943.99609,4,4,2020
743,12860.47363,10943.84082,10948.68945,12850.08301,5,4,2020
744,13228.78711,12436.10254,12850.96191,12489.13672,6,4,2020
745,13134.10059,12443.08789,12499.60449,13115.41992,7,4,2020
746,13134.87207,12817.41699,13124.50098,12966.1416,8,4,2020
747,12980.3877,11782.22168,12967.82031,12067.30566,9,4,2020
748,12277.18164,11830.08398,12076.94531,12052.34277,10,4,2020
749,12532.3252,11907.94922,12053.58984,12275.26465,11,4,2020
750,12245.34863,11571.59668,12243.13672,11917.68262,12,4,2020
751,12228.5459,11891.63574,11923.50977,11971.96777,13,4,2020
752,12252.37598,11688.89746,11969.63184,11726.53906,14,4,2020
753,13310.32227,11513.77148,11719.92383,13231.91309,15,4,2020
754,14377.63379,13128.7832,13128.7832,14299.1084,17,4,2020
755,14389.75586,13779.42285,14295.12891,13906.25781,18,4,2020
756,14239.81445,13055.97656,13895.94141,13196.73926,19,4,2020
757,13437.50195,13125.32031,13175.33496,13295.60352,20,4,2020
758,14038.85254,13224.63477,13290.42285,13952.43359,21,4,2020
759,14358.46191,13727.7998,13954.00781,14061.14258,22,4,2020
760,14541.58496,14075.84277,14075.84277,14442.18457,23,4,2020
761,15018.80078,14382.85449,14439.93066,14918.20801,24,4,2020
762,15206.33301,14857.20117,14910.44727,15051.67676,25,4,2020
763,15221.9873,14734.04883,15063.74414,15025.91992,26,4,2020
764,15119.9834,14857.26855,15029.6377,15093.7959,27,4,2020
765,16474.75781,15069.24902,15097.58496,16330.89453,28,4,2020
766,17069.27734,15539.88965,16326.44727,15655.41504,29,4,2020
767,16472.26563,15668.90039,15678.01367,16250.44727,30,4,2020
768,16367.93457,16142.80273,16251.28027,16328.33887,1,5,2020
769,16535.10742,15777.35254,16330.36328,15932.4668,2,5,2020
770,16014.4375,15073.63574,15929.27148,15746.28125,3,5,2020
771,15996.16895,15455.25781,15734.10254,15703.02734,4,5,2020
772,16090.64551,15553.02637,15680.77246,15554.16211,5,5,2020
773,16222.44531,15381.93652,15543.26758,16072.87695,6,5,2020
774,16396.44922,15754.71191,16065.97363,16075.75293,7,5,2020
775,16220.32031,15785.73633,16087.11816,15976.65527,8,5,2020
776,15973.03711,13801.08789,15973.03711,14245.61328,9,5,2020
777,14518.9082,13727.43652,14248.07715,14117.77441,10,5,2020
778,14401.71484,14101.74902,14115.0791,14268.29395,11,5,2020
779,15102.00586,14264.67285,14272.93652,15026.38477,12,5,2020
780,15385.16016,14864.08691,15003.61914,15321.63965,13,5,2020
781,15368.24219,14701.59961,15322.11523,14843.26074,14,5,2020
782,15385.66992,14758.19727,14842.55762,15226.77734,15,5,2020
783,15860.67383,15183.2002,15221.59863,15708.8457,16,5,2020
784,16394.4668,15705.08008,15710.44531,16220.23926,17,5,2020
785,16226.2793,15922.01172,16226.2793,16160.38379,18,5,2020
786,16257.28223,15723.48926,16160.01465,15870.70703,19,5,2020
787,15986.16602,14618.24512,15873.15625,15118.59473,20,5,2020
788,15851.93359,14978.82031,15115.0791,15743.84277,21,5,2020
789,15988.33887,15601.35352,15745.76465,15859.75098,22,5,2020
790,16004.19336,15379.13477,15861.39648,15379.13477,23,5,2020
791,15657.05566,15249.73047,15349.67188,15580.40137,24,5,2020
792,15613.24219,15130.86621,15575.83496,15241.60547,25,5,2020
793,15851.83594,15232.75391,15240.90332,15851.83594,26,5,2020
794,16674.92773,15615.66211,15853.50586,16641.91797,27,5,2020
795,16973.2168,16491.48438,16648.32422,16666.0918,28,5,2020
796,18423.36719,16520.28125,16669.26953,18302.71484,29,5,2020
797,18431.07813,17374.32617,18303.15234,17444.02344,30,5,2020
798,18741.24219,17407.19531,17435.30469,18651.23633,31,5,2020
799,18956.62695,17522.68359,18638.88477,17807.09766,1,6,2020
800,18393.52734,17722.82227,17820.32031,18393.52734,2,6,2020
801,18561.50195,17889.63086,18387.95117,18443.92578,3,6,2020
802,18691.93164,18187.01953,18438.13086,18227.81836,4,6,2020
803,18587.43359,18114.66406,18226.25977,18281.41992,5,6,2020
804,18547.26172,17857.80078,18279.66211,18514.5293,6,6,2020
805,18598.01758,18231.75977,18515.38281,18572.83789,7,6,2020
806,18726.14844,18323.09766,18562.66797,18493.29883,8,6,2020
807,18818.55273,18372.35156,18486.55078,18726.54492,9,6,2020
808,18882.82031,17507.86914,18734.38477,17603.62109,10,6,2020
809,18174.38086,17447.29492,17597.75586,18039.27148,11,6,2020
810,18168.39063,17917.47266,18043.17773,18146.79883,12,6,2020
811,18161.42969,17694.90625,18151.30664,17782.66211,13,6,2020
812,17769.48242,16835.39063,17778.37891,17469.5957,14,6,2020
813,17973.73242,17331.83398,17456.9375,17910.29883,15,6,2020
814,17979.99414,17498.76758,17916.12109,17799.47852,16,6,2020
815,17882.29492,17491.76367,17789.58008,17732.67969,17,6,2020
816,17736.95703,17282.35938,17721.50977,17319.80469,18,6,2020
817,17648.50781,17281.85742,17307.45898,17482.67773,19,6,2020
818,17717.89258,17428.95898,17478.24609,17461.01172,20,6,2020
819,18470.37305,17458.00195,17462.04492,18381.60352,21,6,2020
820,18521.18945,18170.28711,18381.89258,18460.21094,22,6,2020
821,18811.92969,17626.22266,18463.51953,17858.41992,23,6,2020
822,17863.93164,17446.11719,17853.14648,17596.5918,24,6,2020
823,17668.96094,17348.81445,17591.53125,17369.33398,25,6,2020
824,17583.01172,16680.85742,17366.57031,16862.00195,26,6,2020
825,17288.43164,16598.2793,16858.57617,17040.76563,27,6,2020
826,17360.10352,16792.47852,17041.84375,17231.23438,28,6,2020
827,17339.62305,16984.95508,17214.13477,17099.79492,29,6,2020
828,17570.39844,16984.42969,17086.16406,17438.72266,30,6,2020
829,17550.95898,16861.16992,17451.96484,17179.18164,1,7,2020
830,17196.93945,16796.45117,17173.69727,16831.78125,2,7,2020
831,17180.31641,16812.83203,16824.41992,17107.12891,3,7,2020
832,17165.57422,16766.26758,17099.81641,17001.89063,4,7,2020
833,18064.97656,16954.50781,17003.41602,18018.53516,5,7,2020
834,18105.97266,17539.3457,17978.42383,17907.62891,6,7,2020
835,18606.14258,17840.55273,17913.95508,18485.48633,7,7,2020
836,18539.58008,18024.375,18491.35156,18259.63672,8,7,2020
837,18249.70508,17817.87891,18248.51953,18112.11914,9,7,2020
838,18152.89063,17912.66602,18116.61328,18006.17773,10,7,2020
839,18295.90234,17879.25,18006.28711,18198.3125,11,7,2020
840,18377.89453,17914.49023,18202.08398,18021.15234,12,7,2020
841,18226.57422,17923.89063,18049.05859,18094.47266,13,7,2020
842,18184.24805,17809.13281,18089.36328,17917.73047,14,7,2020
843,17961.52344,17433.3125,17919.78906,17565.29688,15,7,2020
844,17573.7793,17443.87695,17569.09375,17434.13086,16,7,2020
845,17716.5625,17400.5625,17440.31836,17637.1582,17,7,2020
846,17912.54688,17472.07813,17635.24805,17862.12891,18,7,2020
847,17943.69727,17560.50781,17862.67969,17652.53125,19,7,2020
848,18347.19336,17617.25977,17663.69531,18264.4043,20,7,2020
849,19619.16992,18129.46094,18265.93555,19562.05859,21,7,2020
850,20765.82617,19488.4707,19576.83008,20561.51953,22,7,2020
851,21385.67383,20156.85352,20564.03711,20864.28711,23,7,2020
852,22921.12891,20850.16211,20850.16211,22720.55078,24,7,2020
853,23641.87305,22437.42383,22693.32031,23148.97461,25,7,2020
854,24736.92969,23150.04492,23150.04492,24049.97461,26,7,2020
855,24378.56641,23037.40039,24073.58594,23717.78711,27,7,2020
856,24270.98633,23454.57813,23710.15625,23805.67383,28,7,2020
857,25325.62109,23633.9668,23802.24023,25016.80859,29,7,2020
858,26121.41602,24606.70703,25020.33008,25892.375,30,7,2020
859,29136.33984,25744.97266,25910.6543,28862.97656,31,7,2020
860,30813.29688,26760.73633,28889.21289,27770.00586,1,8,2020
861,29821.66992,27669.99023,27804.62891,29036.0918,2,8,2020
862,30118.44141,28800.33203,29025.66602,29264.63672,3,8,2020
863,30428.28711,28979.1875,29252.27734,30037.98633,4,8,2020
864,30216.23828,29403.18164,30037.48438,29584.04883,5,8,2020
865,29867.68164,27596.33984,29603.89258,28473.23828,6,8,2020
866,29559.10156,28310.94727,28476.14453,29559.10156,7,8,2020
867,29990.47656,28926.01953,29657.97461,29343.82813,8,8,2020
868,29937.22461,29337.9043,29337.9043,29642.53906,9,8,2020
869,29836.68555,27695.48633,29643.07617,28382.92773,10,8,2020
870,29258.08398,27523.53906,28359.03125,29236.53906,11,8,2020
871,32388.77344,28412.81055,29222.62695,32080.15234,12,8,2020
872,33276.53906,31689.55469,32075.32617,32741.2832,13,8,2020
873,33067.40625,32178.13281,32753.64648,32438.65234,14,8,2020
874,32656.54688,31071.15625,32438.32813,32491.93555,15,8,2020
875,33094.125,31625.64063,32505.95313,32106.12891,16,8,2020
876,32333.23633,31329.63672,32116.47266,31595.83789,17,8,2020
877,31846.2793,29742.58594,31601.00586,30473.32227,18,8,2020
878,31398.44727,30288.82617,30495.44727,31228.4668,19,8,2020
879,31400.00391,29030.69141,31206.64258,29156.96484,20,8,2020
880,29706.96484,28684.0332,29149.82813,29659.65039,21,8,2020
881,29708.75,28850.76367,29639.24609,29323.33008,22,8,2020
882,30372.43555,29168.24805,29345.39258,30281.75,23,8,2020
883,30310.21875,27792.98633,30276.36914,28507.62305,24,8,2020
884,29094.45703,28138.35742,28505.87109,28699.38086,25,8,2020
885,29216.75977,27677.29297,28710.05469,28228.43555,26,8,2020
886,29113.27344,28208.54492,28228.20898,28949.7207,27,8,2020
887,29662.11523,28742.23633,28936.03906,29245.6582,28,8,2020
888,31346.75977,29222.76172,29223.36914,31327.95703,29,8,2020
889,32206.94922,30871.78711,31336.24219,31951.29883,30,8,2020
890,35596.84375,31807.50586,31936.22266,34856.44141,31,8,2020
891,35068.51172,31106.61523,34853.22656,32234.17773,1,9,2020
892,32866.4375,27994.50977,32248.78906,28328.14258,2,9,2020
893,29439.03516,27241.41797,28254.66992,28437.1875,3,9,2020
894,28871.62109,23202.51758,28422.33789,24556.52734,4,9,2020
895,26355.9043,23368.60547,24561.98242,25898.11328,5,9,2020
896,26253.54688,23970.97266,25904.5625,25902.19336,6,9,2020
897,26115.04492,24250.38477,25941.0293,24910.66211,7,9,2020
898,26345.43359,24502.15234,24927.10352,25746.03711,8,9,2020
899,27673.77148,25746.16406,25769.45117,27068.20898,9,9,2020
900,27673.48242,26126.42773,27069.42969,27531.32031,10,9,2020
901,28474.96875,27027.75781,27523.95703,28448.85938,11,9,2020
902,28579.4043,26035.67578,28473.5625,26861.66211,12,9,2020
903,28225.71094,26274.31641,26871.18359,27691.4043,13,9,2020
904,27979.81836,26766.89844,27682.97461,26855.94336,14,9,2020
905,27389.29102,26255.61328,26848.93359,26905.93359,15,9,2020
906,28985.34766,26828.87695,26909.86719,28625.45508,16,9,2020
907,28837.85352,27740.92578,28648.875,28293.13086,17,9,2020
908,28492.74805,27877.93555,28269.36523,28379.98047,18,9,2020
909,28383.92578,27021.87109,28383.92578,27285.39063,19,9,2020
910,27537.24023,24741.37891,27310.93164,25148.63672,20,9,2020
911,25467.53711,24784.64648,25144.05664,25322.10352,21,9,2020
912,25426.92578,23438.68555,25330.875,23653.41016,22,9,2020
913,25982.90039,23484.64258,23655.83008,25827.06445,23,9,2020
914,26382.34375,24999.85156,25827.54297,25954.15234,24,9,2020
915,26234.11914,25656.98047,25981.37695,26160.76367,25,9,2020
916,26683.00391,25728.08398,26132.90039,26334.44727,26,9,2020
917,27071.30273,26166.17188,26333.66992,26182.94141,27,9,2020
918,26598.59766,25974.60156,26184.73633,26538.84375,28,9,2020
919,26561.6543,26074.63867,26537.29102,26474.29883,29,9,2020
920,27009.51953,25434.33203,26472.99414,25875.72852,30,9,2020
921,25957.25391,24763.41406,25874.91602,25408.67578,1,10,2020
922,25782.27539,25287.98633,25406.47656,25466.52148,2,10,2020
923,25974.77344,25325.5332,25462.91797,25891.83398,3,10,2020
924,26045.58789,25648.47461,25886.25586,25903.3418,4,10,2020
925,26028.4082,24920.30078,25893.15625,25105.43164,5,10,2020
926,25124.76563,24708.69531,25110.62305,25090.51758,6,10,2020
927,25858.66211,24642.52344,25088.69727,25755.37305,7,10,2020
928,27598.82617,26656.66992,26660.20313,27066.24023,9,10,2020
929,27524.37891,26983.09766,27063.38477,27391.01758,10,10,2020
930,28368.80469,27430.35742,28043.79102,27814.49023,13,10,2020
931,27936.88867,27281.36523,27793.10156,27693.47461,14,10,2020
932,27885.97852,26599.42578,27724.7793,26897.50977,15,10,2020
933,27157.43945,26769.71875,26881.8457,27090.44336,16,10,2020
934,27805.84766,27037.06445,27081.01367,27777.54688,17,10,2020
